Sample_Name,Day,Month,Year,Depth,DO,Temperature,pH
SSH,17,SEP,2007,7,0.07,4.8,
SSH,17,SEP,2007,8,0.06,4.8,
SSH,17,SEP,2007,9,0.05,4.8,
WSH,17,SEP,2007,0,7.79,15.2,5.43
WSH,17,SEP,2007,0.5,7.72,15.1,
WSH,17,SEP,2007,1,7.66,15,
WSH,17,SEP,2007,2,7.64,15,
WSH,17,SEP,2007,3,7.61,14.9,
WSH,17,SEP,2007,4,6.64,14.9,
TBH,17,SEP,2007,0,5.85,15,4.65
TBH,17,SEP,2007,0.5,5.91,13.1,
TBH,17,SEP,2007,1,5.54,12.8,
TBH,17,SEP,2007,2,4.47,12.7,
TBH,17,SEP,2007,3,0.11,8.8,
TBH,17,SEP,2007,4,0.1,6.1,
TBH,17,SEP,2007,5,0.08,4.9,
TBH,17,SEP,2007,6,0.07,4.6,
TBH,17,SEP,2007,7,0.06,4.5,
CBH,17,SEP,2007,0,8.01,14.5,4.47
CBH,17,SEP,2007,0.5,8.23,14,
CBH,17,SEP,2007,1,8.15,13.5,
CBH,17,SEP,2007,1.5,8.03,13.3,
CBH,17,SEP,2007,2,7.9,13.2,
FBH,17,SEP,2007,0,8.11,14.3,4.83
FBH,17,SEP,2007,0.5,7.98,13,
FBH,17,SEP,2007,1,7.94,12.7,
FBH,17,SEP,2007,1.5,6.41,12.8,
FBH,17,SEP,2007,2,0.6,12.8,
MAH,18,SEP,2007,0,8.38,15.5,5.71
MAH,18,SEP,2007,0.5,7.89,14.2,
MAH,18,SEP,2007,1,7.38,13,
MAH,18,SEP,2007,2,6.29,12.7,
MAH,18,SEP,2007,3,0.12,10.4,
MAH,18,SEP,2007,4,0.12,6.6,
MAH,18,SEP,2007,5,0.1,5.2,
MAH,18,SEP,2007,6,0.08,4.6,
MAH,18,SEP,2007,7,0.07,4.6,
MAH,18,SEP,2007,8,0.07,4.7,
MAH,18,SEP,2007,9,0.07,4.7,
MAH,18,SEP,2007,10,0.06,4.7,
MAH,18,SEP,2007,11,0.06,4.7,
MAH,18,SEP,2007,12,0.06,4.7,
MAH,18,SEP,2007,13,0.06,4.7,
MAH,18,SEP,2007,14,0.06,4.7,
MAH,18,SEP,2007,15,0.06,4.7,
MAH,18,SEP,2007,16,0.06,4.7,
MAH,18,SEP,2007,17,0.07,4.7,
MAH,18,SEP,2007,18,0.07,4.7,
MAH,18,SEP,2007,19,0.08,4.7,
MAH,18,SEP,2007,20,0.08,4.8,
MAH,18,SEP,2007,21,0.09,4.8,
MAH,18,SEP,2007,22,0.18,4.8,
MAH,24,SEP,2007,0,10.01,18.1,5.86
MAH,24,SEP,2007,0.5,10.49,16.4,
MAH,24,SEP,2007,1,10.07,15,
MAH,24,SEP,2007,2,6.18,12.8,
MAH,24,SEP,2007,3,0.24,10.6,
MAH,24,SEP,2007,4,0.17,7,
MAH,24,SEP,2007,5,0.13,5.4,
MAH,24,SEP,2007,6,0.11,4.8,
MAH,24,SEP,2007,7,0.11,4.7,
MAH,24,SEP,2007,8,0.1,4.7,
MAH,24,SEP,2007,9,0.08,4.7,
MAH,24,SEP,2007,10,0.08,4.7,
MAH,24,SEP,2007,11,0.07,4.7,
MAH,24,SEP,2007,12,0.09,4.7,
MAH,24,SEP,2007,13,0.08,4.7,
MAH,24,SEP,2007,14,0.08,4.7,
MAH,24,SEP,2007,15,0.07,4.7,
MAH,24,SEP,2007,16,0.06,4.7,
MAH,24,SEP,2007,17,0.06,4.7,
MAH,24,SEP,2007,18,0.06,4.8,
MAH,24,SEP,2007,19,0.06,4.8,
MAH,24,SEP,2007,20,0.06,4.8,
MAH,24,SEP,2007,21,0.06,4.8,
MAH,24,SEP,2007,22,0.06,4.8,
TBH,24,SEP,2007,0,8.49,19.2,4.77
TBH,24,SEP,2007,0.5,7.66,16.4,
TBH,24,SEP,2007,1,5.4,14.9,
TBH,24,SEP,2007,2,4.1,12.6,
TBH,24,SEP,2007,3,0.1,9.2,
TBH,24,SEP,2007,4,0.08,6.3,
TBH,24,SEP,2007,5,0.07,5.1,
TBH,24,SEP,2007,6,0.05,4.7,
TBH,24,SEP,2007,7,0.06,4.5,
SSH,24,SEP,2007,0,8.87,20.2,5.12
SSH,24,SEP,2007,0.5,9.4,18,
SSH,24,SEP,2007,1,8.05,15.8,
SSH,24,SEP,2007,2,5.79,13.6,
SSH,24,SEP,2007,3,0.12,11,
SSH,24,SEP,2007,4,0.12,7.2,
SSH,24,SEP,2007,5,0.1,5.7,
SSH,24,SEP,2007,6,0.08,5.1,
SSH,24,SEP,2007,7,0.08,4.9,
SSH,24,SEP,2007,8,0.06,4.9,
SSH,24,SEP,2007,9,0.05,4.9,
CBH,25,SEP,2007,0,8.62,19.7,4.76
CBH,25,SEP,2007,0.5,8.7,19.2,
CBH,25,SEP,2007,1,9.66,17.1,
CBH,25,SEP,2007,1.5,8.5,15.5,
CBH,25,SEP,2007,2,3.5,14.6,
FBH,25,SEP,2007,0,8.8,19.3,4.79
FBH,25,SEP,2007,0.5,8.41,17.7,
FBH,25,SEP,2007,1,7.11,16.2,
FBH,25,SEP,2007,1.5,6,15.9,
FBH,25,SEP,2007,2,,,
NSH,25,SEP,2007,0,8.16,19.5,5.16
NSH,25,SEP,2007,0.5,7.76,18.5,
NSH,25,SEP,2007,1,6.68,16.6,
NSH,25,SEP,2007,2,3.83,14.3,
NSH,25,SEP,2007,3,0.12,13,
NSH,25,SEP,2007,4,0.06,10.1,
WSH,25,SEP,2007,0,8.72,19,5.03
WSH,25,SEP,2007,0.5,8.76,19,
WSH,25,SEP,2007,1,8.74,19,
WSH,25,SEP,2007,2,8.67,16.8,
WSH,25,SEP,2007,3,5.52,16.2,
WSH,25,SEP,2007,4,1.9,15.6,
MAH,1,OCT,2007,0,9.56,14.6,5.88
MAH,1,OCT,2007,0.5,9.55,14.5,
MAH,1,OCT,2007,1,9.46,14.4,
MAH,1,OCT,2007,2,4.74,13,
MAH,1,OCT,2007,3,0.11,10.3,
MAH,1,OCT,2007,4,0.09,7.1,
MAH,1,OCT,2007,5,0.09,5.4,
MAH,1,OCT,2007,6,0.08,4.8,
MAH,1,OCT,2007,7,0.07,4.6,
MAH,1,OCT,2007,8,0.06,4.6,
MAH,1,OCT,2007,9,0.06,4.7,
MAH,1,OCT,2007,10,0.06,4.7,
MAH,1,OCT,2007,11,0.06,4.7,
MAH,1,OCT,2007,12,0.06,4.7,
MAH,1,OCT,2007,13,0.05,4.7,
MAH,1,OCT,2007,14,0.05,4.7,
MAH,1,OCT,2007,15,0.05,4.7,
MAH,1,OCT,2007,16,0.04,4.7,
MAH,1,OCT,2007,17,0.04,4.7,
MAH,1,OCT,2007,18,0.04,4.7,
MAH,1,OCT,2007,19,0.04,4.7,
MAH,1,OCT,2007,20,0.04,4.8,
MAH,1,OCT,2007,21,0.04,4.8,
MAH,1,OCT,2007,22,0.03,4.8,
NSH,1,OCT,2007,0,8.04,15.6,4.69
NSH,1,OCT,2007,0.5,7.49,15.6,
NSH,1,OCT,2007,1,6.43,15,
NSH,1,OCT,2007,2,5.44,14.7,
NSH,1,OCT,2007,3,0.13,12.9,
NSH,1,OCT,2007,4,0.04,10.2,
SSH,1,OCT,2007,0,8.73,15.3,4.84
SSH,1,OCT,2007,0.5,8.2,15.2,
SSH,1,OCT,2007,1,7.12,14.6,
SSH,1,OCT,2007,2,3.28,13.9,
SSH,1,OCT,2007,3,0.08,10.9,
SSH,1,OCT,2007,4,0.08,7.4,
SSH,1,OCT,2007,5,0.07,6,
SSH,1,OCT,2007,6,0.06,5.2,
SSH,1,OCT,2007,7,0.05,5,
SSH,1,OCT,2007,8,0.05,4.8,
SSH,1,OCT,2007,9,0.03,4.8,
CBH,1,OCT,2007,0,9.16,16.1,4.35
CBH,1,OCT,2007,0.5,9.14,15.8,
CBH,1,OCT,2007,1,7.41,15.1,
CBH,1,OCT,2007,1.5,6.94,14.9,
CBH,1,OCT,2007,2,6.3,14.7,
TBH,1,OCT,2007,0,10.41,16.4,4.32
TBH,1,OCT,2007,0.5,8.24,15.4,
TBH,1,OCT,2007,1,7.7,14.6,
TBH,1,OCT,2007,2,3.01,12.3,
TBH,1,OCT,2007,3,0.11,9.7,
TBH,1,OCT,2007,4,0.08,6.4,
TBH,1,OCT,2007,5,0.06,5.1,
TBH,1,OCT,2007,6,0.06,4.7,
TBH,1,OCT,2007,7,0.05,4.6,
WSH,2,OCT,2007,0,7.97,15.9,5.25
WSH,2,OCT,2007,0.5,7.88,15.9,
WSH,2,OCT,2007,1,7.79,15.9,
WSH,2,OCT,2007,2,7.65,15.9,
WSH,2,OCT,2007,3,6.88,15.7,
WSH,2,OCT,2007,4,4.76,15.5,
FBH,2,OCT,2007,0,8.15,15.5,4.73
FBH,2,OCT,2007,0.5,7.99,15.4,
FBH,2,OCT,2007,1,5.96,14.9,
FBH,2,OCT,2007,1.5,6.16,14.8,
FBH,2,OCT,2007,2,,,
MAH,15,OCT,2007,0,6.66,10.3,5.56
MAH,15,OCT,2007,0.5,6.62,10.2,
MAH,15,OCT,2007,1,6.54,10.1,
MAH,15,OCT,2007,2,6.43,10.1,
MAH,15,OCT,2007,3,5.86,10.1,
MAH,15,OCT,2007,4,0.05,7.4,
MAH,15,OCT,2007,5,0.05,5.9,
MAH,15,OCT,2007,6,0.04,4.9,
MAH,15,OCT,2007,7,0,4.7,
MAH,15,OCT,2007,8,0,4.6,
MAH,15,OCT,2007,9,0.03,4.7,
MAH,15,OCT,2007,10,0.02,4.7,
MAH,15,OCT,2007,11,0.02,4.7,
MAH,15,OCT,2007,12,0.03,4.7,
MAH,15,OCT,2007,13,0,4.7,
MAH,15,OCT,2007,14,0.03,4.7,
MAH,15,OCT,2007,15,0.02,4.7,
MAH,15,OCT,2007,16,0.03,4.7,
MAH,15,OCT,2007,17,0.02,4.7,
MAH,15,OCT,2007,18,0,4.7,
MAH,15,OCT,2007,19,0,4.7,
MAH,15,OCT,2007,20,0.02,4.8,
MAH,15,OCT,2007,21,0,4.8,
SSH,15,OCT,2007,0,4.7,11.1,4.84
SSH,15,OCT,2007,0.5,4.65,11.1,
SSH,15,OCT,2007,1,4.4,10.9,
SSH,15,OCT,2007,2,4.02,10.8,
SSH,15,OCT,2007,3,4.06,10.7,
SSH,15,OCT,2007,4,0.09,8.1,
SSH,15,OCT,2007,5,0.07,6.5,
SSH,15,OCT,2007,6,0.06,5.4,
SSH,15,OCT,2007,7,0.05,5.1,
SSH,15,OCT,2007,8,0.04,4.9,
SSH,15,OCT,2007,9,0,5,
NSH,15,OCT,2007,0,4.17,11.3,4.59
NSH,15,OCT,2007,0.5,4.11,11.3,
NSH,15,OCT,2007,1,3.91,11.2,
NSH,15,OCT,2007,2,3.57,11.1,
NSH,15,OCT,2007,3,3.63,11.1,
NSH,15,OCT,2007,4,3.17,11.1,
TBH,16,OCT,2007,0,6.35,10.3,4.85
TBH,16,OCT,2007,0.5,6.22,10.2,
TBH,16,OCT,2007,1,6.22,10.1,
TBH,16,OCT,2007,2,6.13,10.1,
TBH,16,OCT,2007,3,5.19,10,
TBH,16,OCT,2007,4,0.14,7.1,
TBH,16,OCT,2007,5,0.11,5.5,
TBH,16,OCT,2007,6,0.11,4.8,
TBH,16,OCT,2007,7,0.11,4.6,
FBH,16,OCT,2007,0,8.1,9.7,4.5
FBH,16,OCT,2007,0.5,8.07,9.6,
FBH,16,OCT,2007,1,8.03,9.6,
FBH,16,OCT,2007,1.5,8,9.6,
FBH,16,OCT,2007,2,,,
CBH,16,OCT,2007,0,7.2,10.6,4.32
CBH,16,OCT,2007,0.5,7.17,10.4,
CBH,16,OCT,2007,1,7.11,10.4,
CBH,16,OCT,2007,1.5,7.13,10.4,
CBH,16,OCT,2007,2,7.06,10.4,
WSH,16,OCT,2007,0,7.88,11.8,5.15
WSH,16,OCT,2007,0.5,7.84,11.8,
WSH,16,OCT,2007,1,7.82,11.8,
WSH,16,OCT,2007,2,7.79,11.7,
WSH,16,OCT,2007,3,7.79,11.7,
WSH,16,OCT,2007,4,7.77,11.7,
NSH,22,OCT,2007,0,4.4,11.5,
NSH,22,OCT,2007,0.5,4.4,11.2,
NSH,22,OCT,2007,1,4.4,11.2,
NSH,22,OCT,2007,2,4.4,11.1,
NSH,22,OCT,2007,3,3.3,11,
NSH,22,OCT,2007,4,1,10.9,
SSH,22,OCT,2007,0,5.7,11.3,
SSH,22,OCT,2007,0.5,5.6,11.1,
SSH,22,OCT,2007,1,5.2,10.9,
SSH,22,OCT,2007,2,4.4,10.7,
SSH,22,OCT,2007,3,2.3,10.4,
SSH,22,OCT,2007,4,0.15,8.7,
SSH,22,OCT,2007,5,0.1,6.8,
SSH,22,OCT,2007,6,0.1,5.5,
SSH,22,OCT,2007,7,0.1,5.2,
SSH,22,OCT,2007,8,0.1,5,
SSH,22,OCT,2007,9,0.1,5,
WSH,22,OCT,2007,0,7.93,11.8,
WSH,22,OCT,2007,0.5,7.5,11.8,
WSH,22,OCT,2007,1,7.7,11.8,
WSH,22,OCT,2007,2,7.4,11.8,
WSH,22,OCT,2007,3,7.55,11.7,
WSH,22,OCT,2007,4,7.1,11.8,
FBH,22,OCT,2007,0,7.6,11.2,
FBH,22,OCT,2007,0.5,7.6,11.1,
FBH,22,OCT,2007,1,7.3,10.7,
FBH,22,OCT,2007,1.5,7.3,10.6,
FBH,22,OCT,2007,2,0.2,10.7,
TBH,22,OCT,2007,0,8.5,10.6,
TBH,22,OCT,2007,0.5,8.25,10.7,
TBH,22,OCT,2007,1,7.4,10.3,
TBH,22,OCT,2007,2,4.5,10.1,
TBH,22,OCT,2007,3,3.37,9.6,
TBH,22,OCT,2007,4,0.12,7.1,
TBH,22,OCT,2007,5,0.04,7.1,
TBH,22,OCT,2007,6,0.04,5.7,
TBH,22,OCT,2007,7,0.04,4.8,
CBH,23,OCT,2007,0,7.4,10.3,
CBH,23,OCT,2007,0.5,7.21,10,
CBH,23,OCT,2007,1,7.28,9.9,
CBH,23,OCT,2007,1.5,7.26,9.9,
CBH,23,OCT,2007,2,6.85,9.7,
MAH,23,OCT,2007,0,6.36,9.4,
MAH,23,OCT,2007,0.5,6.32,9.6,
MAH,23,OCT,2007,1,6.27,9.5,
MAH,23,OCT,2007,2,6.37,9.4,
MAH,23,OCT,2007,3,6.29,9.4,
MAH,23,OCT,2007,4,0.15,8,
MAH,23,OCT,2007,5,0.08,5.9,
MAH,23,OCT,2007,6,0.08,5.1,
MAH,23,OCT,2007,7,0.06,4.8,
MAH,23,OCT,2007,8,0.05,4.7,
MAH,23,OCT,2007,9,0.05,4.7,
MAH,23,OCT,2007,10,0.04,4.7,
MAH,23,OCT,2007,11,0.04,4.7,
MAH,23,OCT,2007,12,0.04,4.7,
MAH,23,OCT,2007,13,0.03,4.7,
MAH,23,OCT,2007,14,0.03,4.7,
MAH,23,OCT,2007,15,0.04,4.7,
MAH,23,OCT,2007,16,0.03,4.7,
MAH,23,OCT,2007,17,0.03,4.7,
MAH,23,OCT,2007,18,0.03,4.7,
MAH,23,OCT,2007,19,0.02,4.8,
MAH,23,OCT,2007,20,0.03,4.8,
MAH,23,OCT,2007,21,,,
MAH,23,OCT,2007,22,,,
MAH,29,OCT,2007,0,6.51,7.6,5.68
MAH,29,OCT,2007,0.5,6.47,7.6,
MAH,29,OCT,2007,1,6.45,7.6,
MAH,29,OCT,2007,2,6.43,7.6,
MAH,29,OCT,2007,3,6.43,7.6,
MAH,29,OCT,2007,4,6.43,7.6,
MAH,29,OCT,2007,5,0.16,6.3,
MAH,29,OCT,2007,6,0.13,5.1,
MAH,29,OCT,2007,7,0.11,4.8,
MAH,29,OCT,2007,8,0.11,4.7,
MAH,29,OCT,2007,9,0.1,4.7,
MAH,29,OCT,2007,10,0.1,4.7,
MAH,29,OCT,2007,11,0.09,4.7,
MAH,29,OCT,2007,12,0.09,4.7,
MAH,29,OCT,2007,13,0.08,4.7,
MAH,29,OCT,2007,14,0.08,4.7,
MAH,29,OCT,2007,15,0.09,4.7,
MAH,29,OCT,2007,16,0.09,4.7,
MAH,29,OCT,2007,17,0.08,4.7,
MAH,29,OCT,2007,18,0.08,4.8,
MAH,29,OCT,2007,19,0.08,4.8,
MAH,29,OCT,2007,20,0.1,4.8,
MAH,29,OCT,2007,21,0.1,4.8,
MAH,29,OCT,2007,22,0.15,4.8,
TBH,29,OCT,2007,0,5.74,8.4,4.67
TBH,29,OCT,2007,0.5,5.33,7.8,
TBH,29,OCT,2007,1,5.2,7.7,
TBH,29,OCT,2007,2,5.18,7.6,
TBH,29,OCT,2007,3,5.28,7.5,
TBH,29,OCT,2007,4,1.38,7.3,
TBH,29,OCT,2007,5,0.08,5.9,
TBH,29,OCT,2007,6,0.07,5,
TBH,29,OCT,2007,7,0.06,4.7,
CBH,29,OCT,2007,0,9.21,9.9,4.26
CBH,29,OCT,2007,0.5,9.46,8.3,
CBH,29,OCT,2007,1,9.25,8,
CBH,29,OCT,2007,1.5,9.2,7.7,
CBH,29,OCT,2007,2,8.93,7.6,
FBH,30,OCT,2007,0,8.33,6.2,4.63
FBH,30,OCT,2007,0.5,8.26,6.2,
FBH,30,OCT,2007,1,8.2,6.2,
FBH,30,OCT,2007,1.5,8.26,6.2,
FBH,30,OCT,2007,2,5.47,6.5,
SSH,30,OCT,2007,0,4.38,8.3,4.68
SSH,30,OCT,2007,0.5,4.26,8.2,
SSH,30,OCT,2007,1,4.22,8.1,
SSH,30,OCT,2007,2,4.19,8.1,
SSH,30,OCT,2007,3,4.14,8.1,
SSH,30,OCT,2007,4,3.91,8,
SSH,30,OCT,2007,5,0.11,6.7,
SSH,30,OCT,2007,6,0.08,5.6,
SSH,30,OCT,2007,7,0.08,5.2,
SSH,30,OCT,2007,8,0.06,5,
SSH,30,OCT,2007,9,0.06,5,
NSH,30,OCT,2007,0,5.52,8.4,4.61
NSH,30,OCT,2007,0.5,5.43,8.2,
NSH,30,OCT,2007,1,5.42,8.2,
NSH,30,OCT,2007,2,5.36,8.1,
NSH,30,OCT,2007,3,5.21,8.1,
NSH,30,OCT,2007,4,3.87,8.2,
WSH,30,OCT,2007,0,8.47,9.3,5
WSH,30,OCT,2007,0.5,8.36,9.1,
WSH,30,OCT,2007,1,8.34,9,
WSH,30,OCT,2007,2,8.29,8.9,
WSH,30,OCT,2007,3,8.27,8.8,
WSH,30,OCT,2007,4,8.19,8.8,
MAH,5,NOV,2007,0,6.11,6.7,5.76
MAH,5,NOV,2007,0.5,5.98,6.6,
MAH,5,NOV,2007,1,5.93,6.5,
MAH,5,NOV,2007,2,5.91,6.5,
MAH,5,NOV,2007,3,5.85,6.5,
MAH,5,NOV,2007,4,5.82,6.5,
MAH,5,NOV,2007,5,5.75,6.5,
MAH,5,NOV,2007,6,0.16,5.3,
MAH,5,NOV,2007,7,0.07,4.8,
MAH,5,NOV,2007,8,0.07,4.7,
MAH,5,NOV,2007,9,0.05,4.7,
MAH,5,NOV,2007,10,0.03,4.7,
MAH,5,NOV,2007,11,0.03,4.7,
MAH,5,NOV,2007,12,0.04,4.7,
MAH,5,NOV,2007,13,0.03,4.7,
MAH,5,NOV,2007,14,0.03,4.7,
MAH,5,NOV,2007,15,0.03,4.7,
MAH,5,NOV,2007,16,0.03,4.7,
MAH,5,NOV,2007,17,0.03,4.7,
MAH,5,NOV,2007,18,0.03,4.7,
MAH,5,NOV,2007,19,0.03,4.8,
MAH,5,NOV,2007,20,0.03,4.8,
MAH,5,NOV,2007,21,0.03,4.8,
MAH,5,NOV,2007,22,0.03,4.8,
TBH,5,NOV,2007,0,5.1,6.6,5.23
TBH,5,NOV,2007,0.5,5.07,6.6,
TBH,5,NOV,2007,1,5,6.5,
TBH,5,NOV,2007,2,4.75,6.4,
TBH,5,NOV,2007,3,4.6,6.4,
TBH,5,NOV,2007,4,4.45,6.4,
TBH,5,NOV,2007,5,0.46,6.2,
TBH,5,NOV,2007,6,0.1,5.1,
TBH,5,NOV,2007,7,0.07,4.6,
CBH,6,NOV,2007,0,10.59,5.1,4.51
CBH,6,NOV,2007,0.5,10.28,5,
CBH,6,NOV,2007,1,10.16,4.9,
CBH,6,NOV,2007,1.5,10.09,4.9,
CBH,6,NOV,2007,2,10.06,4.8,
TBH,6,NOV,2007,0,4.81,5.9,5.23
TBH,6,NOV,2007,0.5,4.72,5.8,
TBH,6,NOV,2007,1,4.71,5.8,
TBH,6,NOV,2007,2,4.52,5.7,
TBH,6,NOV,2007,3,4.5,5.7,
TBH,6,NOV,2007,4,4.56,5.7,
TBH,6,NOV,2007,5,4.46,5.6,
TBH,6,NOV,2007,6,1.59,5.2,
TBH,6,NOV,2007,7,0.09,4.7,
FBH,6,NOV,2007,0,9.68,3.4,4.51
FBH,6,NOV,2007,0.5,9.52,3.5,
FBH,6,NOV,2007,1,9.06,3.8,
FBH,6,NOV,2007,1.5,8.78,4.1,
FBH,6,NOV,2007,2,5.53,4.4,
NSH,7,NOV,2007,0,7.55,5.5,4.77
NSH,7,NOV,2007,0.5,7.48,5.3,
NSH,7,NOV,2007,1,7.41,5.3,
NSH,7,NOV,2007,2,7.39,5.3,
NSH,7,NOV,2007,3,7.36,5.2,
NSH,7,NOV,2007,4,0.11,6.1,
SSH,7,NOV,2007,0,4.11,5.7,5.32
SSH,7,NOV,2007,0.5,3.99,5.7,
SSH,7,NOV,2007,1,3.94,5.8,
SSH,7,NOV,2007,2,3.9,5.7,
SSH,7,NOV,2007,3,3.88,5.7,
SSH,7,NOV,2007,4,3.89,5.7,
SSH,7,NOV,2007,5,3.88,5.7,
SSH,7,NOV,2007,6,3.86,5.7,
SSH,7,NOV,2007,7,3.79,5.7,
SSH,7,NOV,2007,8,0.18,5,
SSH,7,NOV,2007,9,0.11,5,
TBH,7,NOV,2007,0,4.43,5.5,4.58
TBH,7,NOV,2007,0.5,4.34,5.4,
TBH,7,NOV,2007,1,4.3,5.3,
TBH,7,NOV,2007,2,4.19,5.3,
TBH,7,NOV,2007,3,4.19,5.3,
TBH,7,NOV,2007,4,4.2,5.3,
TBH,7,NOV,2007,5,4.12,5.2,
TBH,7,NOV,2007,6,4.12,5.2,
TBH,7,NOV,2007,7,0.08,4.7,
WSH,8,NOV,2007,0,9.9,5.7,
WSH,8,NOV,2007,0.5,9.77,5.5,
WSH,8,NOV,2007,1,9.69,5.4,
WSH,8,NOV,2007,2,9.69,5.3,
WSH,8,NOV,2007,3,9.66,5.3,
WSH,8,NOV,2007,4,9.6,5.2,
TBH,8,NOV,2007,0,4.3,5.3,4.53
TBH,8,NOV,2007,0.5,4.19,5.2,
TBH,8,NOV,2007,1,4.12,5.1,
TBH,8,NOV,2007,2,4.14,5.1,
TBH,8,NOV,2007,3,4.13,5,
TBH,8,NOV,2007,4,4.1,5,
TBH,8,NOV,2007,5,3.94,5,
TBH,8,NOV,2007,6,3.94,5,
TBH,8,NOV,2007,7,0.07,4.6,
TBH,9,NOV,2007,0,4.26,5,4.56
TBH,9,NOV,2007,0.5,4.23,5,
TBH,9,NOV,2007,1,3.98,4.9,
TBH,9,NOV,2007,2,3.92,4.9,
TBH,9,NOV,2007,3,3.9,4.9,
TBH,9,NOV,2007,4,3.88,4.9,
TBH,9,NOV,2007,5,3.89,4.9,
TBH,9,NOV,2007,6,3.89,4.9,
TBH,9,NOV,2007,7,0.2,4.7,
TBH,10,NOV,2007,0,3.93,5,4.78
TBH,10,NOV,2007,0.5,3.9,4.9,
TBH,10,NOV,2007,1,3.61,4.9,
TBH,10,NOV,2007,2,3.58,4.9,
TBH,10,NOV,2007,3,3.55,4.9,
TBH,10,NOV,2007,4,3.52,4.9,
TBH,10,NOV,2007,5,3.43,4.8,
TBH,10,NOV,2007,6,3.4,4.8,
TBH,10,NOV,2007,7,0.11,4.7,
TBH,11,NOV,2007,0,3.4,5.5,4.6
TBH,11,NOV,2007,0.5,3.25,5,
TBH,11,NOV,2007,1,3.07,4.9,
TBH,11,NOV,2007,2,3.05,4.8,
TBH,11,NOV,2007,3,3.05,4.7,
TBH,11,NOV,2007,4,3.05,4.7,
TBH,11,NOV,2007,5,3.03,4.7,
TBH,11,NOV,2007,6,3.03,4.7,
TBH,11,NOV,2007,7,0.28,4.7,
TBH,14,NOV,2007,0,2.1,4.8,4.77
TBH,14,NOV,2007,0.5,2.08,4.7,
TBH,14,NOV,2007,1,2.06,4.7,
TBH,14,NOV,2007,2,1.98,4.7,
TBH,14,NOV,2007,3,1.94,4.7,
TBH,14,NOV,2007,4,1.92,4.7,
TBH,14,NOV,2007,5,1.91,4.6,
TBH,14,NOV,2007,6,1.96,4.6,
TBH,14,NOV,2007,7,1.19,4.6,
TBH,15,NOV,2007,0,1.97,4.5,4.56
TBH,15,NOV,2007,0.5,1.86,4.4,
TBH,15,NOV,2007,1,1.86,4.3,
TBH,15,NOV,2007,2,1.85,4.3,
TBH,15,NOV,2007,3,1.84,4.3,
TBH,15,NOV,2007,4,1.87,4.3,
TBH,15,NOV,2007,5,1.9,4.2,
TBH,15,NOV,2007,6,1.9,4.2,
TBH,15,NOV,2007,7,1.86,4.2,
TBH,16,NOV,2007,0,1.72,4.2,4.77
TBH,16,NOV,2007,0.5,1.42,4.2,
TBH,16,NOV,2007,1,1.38,4.1,
TBH,16,NOV,2007,2,1.36,4.1,
TBH,16,NOV,2007,3,1.35,4.1,
TBH,16,NOV,2007,4,1.35,4.1,
TBH,16,NOV,2007,5,1.35,4.1,
TBH,16,NOV,2007,6,1.35,4.1,
TBH,16,NOV,2007,7,1.12,4.1,
CBE,1,AUG,2008,0,8.68,24.1,
CBE,1,AUG,2008,0.5,9.14,23.7,
CBE,1,AUG,2008,1,8.5,23,
CBE,1,AUG,2008,1.5,1.7,19.9,
CBE,1,AUG,2008,2,0.21,16.5,
CBE,4,MAY,2008,0,10.57,7.9,
CBE,4,MAY,2008,0.5,10.61,7.8,
CBE,4,MAY,2008,1,6.45,7,
CBE,4,MAY,2008,1.5,5.06,4.9,
CBE,4,MAY,2008,2,2.4,4.5,
CBE,5,AUG,2008,0,6.32,25.7,
CBE,5,AUG,2008,0.5,6.14,25.1,
CBE,5,AUG,2008,1,5.02,23,
CBE,5,AUG,2008,1.5,0.49,20.3,
CBE,5,AUG,2008,2,0.08,16.9,
CBE,5,AUG,2008,2.5,0.04,13.8,
CBE,8,AUG,2008,0,5.86,22.5,
CBE,8,AUG,2008,0.5,5.8,22.5,
CBE,8,AUG,2008,1,5.43,21.9,
CBE,8,AUG,2008,1.5,2.6,21.5,
CBE,8,AUG,2008,2,0.08,16.5,
CBE,9,SEP,2008,0,5.91,19.2,
CBE,9,SEP,2008,0.5,5.6,18.7,
CBE,9,SEP,2008,1,5.65,18.2,
CBE,9,SEP,2008,1.5,5.09,18.1,
CBE,9,SEP,2008,2,4.88,17.9,
CBE,9,SEP,2008,2.5,0.65,17.5,
CBE,10,OCT,2008,0,8.83,12.9,
CBE,10,OCT,2008,0.5,8.83,12.9,
CBE,10,OCT,2008,1,8.83,12.9,
CBE,10,OCT,2008,1.5,8.84,12.9,
CBE,10,OCT,2008,2,8.77,12.9,
CBE,11,JUL,2008,0,,22.5,
CBE,11,JUL,2008,0.25,,21.5,
CBE,11,JUL,2008,0.75,,21.4,
CBE,11,JUL,2008,1,6.5,21.1,
CBE,11,JUL,2008,1.25,,22,
CBE,11,JUL,2008,1.5,,17.7,
CBE,11,JUL,2008,1.75,,15.2,
CBE,11,JUL,2008,2,,14,
CBE,12,AUG,2008,0,6.45,22,
CBE,12,AUG,2008,0.5,6.01,21.7,
CBE,12,AUG,2008,1,5.8,21.2,
CBE,12,AUG,2008,1.5,3.98,20.1,
CBE,12,AUG,2008,2,0.07,16.5,
CBE,13,JUN,2008,0,7.4,21.9,
CBE,13,JUN,2008,0.5,7.76,20.7,
